item_id,source,source_question_id,question_uid,question_text,answer_options,focal_answer,value_construct,paired_event_ids,question_type,n_years,y0,y1
pew_microdata_1300_Merge_1987_2007_finalc_q2c,pew,q2c,pew:microdata:1300:Merge_1987-2007_finalc:q2c,q2c officials care,Mostly disagree|Mostly agree|Completely disagree|Completely agree,Mostly disagree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2d,pew,q2d,pew:microdata:1300:Merge_1987-2007_finalc:q2d,q2d voting gives some say,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,11,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2e,pew,q2e,pew:microdata:1300:Merge_1987-2007_finalc:q2e,q2e success determined,Mostly disagree|Mostly agree|Completely disagree|Completely agree,Mostly disagree,,,categorical,11,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2f,pew,q2f,pew:microdata:1300:Merge_1987-2007_finalc:q2f,q2f little guarantee,Mostly disagree|Completely disagree|Mostly agree|Completely agree,Mostly disagree,,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2g,pew,q2g,pew:microdata:1300:Merge_1987-2007_finalc:q2g,q2g admire hard work,Completely agree|Mostly agree|Mostly disagree|Completely disagree,Completely agree,,,categorical,6,1992,2003
pew_microdata_1300_Merge_1987_2007_finalc_q2h,pew,q2h,pew:microdata:1300:Merge_1987-2007_finalc:q2h,q2h US strength business,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2hh,pew,q2hh,pew:microdata:1300:Merge_1987-2007_finalc:q2hh,q2hh Occasional acts of terrorism in the U.S. will be part of life in the future,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,2,2003,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2i,pew,q2i,pew:microdata:1300:Merge_1987-2007_finalc:q2i,q2i regulation harm-good,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,10,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2j,pew,q2j,pew:microdata:1300:Merge_1987-2007_finalc:q2j,"q2j limit feds, local best",Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,9,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2k,pew,q2k,pew:microdata:1300:Merge_1987-2007_finalc:q2k,q2k govt inefficient-waste,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2l,pew,q2l,pew:microdata:1300:Merge_1987-2007_finalc:q2l,q2l govt controls too much,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2m,pew,q2m,pew:microdata:1300:Merge_1987-2007_finalc:q2m,q2m govt benefit of all,Mostly agree|Mostly disagree|Completely disagree|Completely agree,Mostly agree,,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2n,pew,q2n,pew:microdata:1300:Merge_1987-2007_finalc:q2n,q2n business fair balance,Mostly disagree|Mostly agree|Completely disagree|Completely agree,Mostly disagree,,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2o,pew,q2o,pew:microdata:1300:Merge_1987-2007_finalc:q2o,q2o business too powerful,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2p,pew,q2p,pew:microdata:1300:Merge_1987-2007_finalc:q2p,q2p business too profits,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2q,pew,q2q,pew:microdata:1300:Merge_1987-2007_finalc:q2q,q2q time pols to step aside,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,11,1987,2003
pew_microdata_1300_Merge_1987_2007_finalc_q2r,pew,q2r,pew:microdata:1300:Merge_1987-2007_finalc:q2r,q2r agencies equal trouble,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,9,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2s,pew,q2s,pew:microdata:1300:Merge_1987-2007_finalc:q2s,q2s many wont work hard,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,5,1992,2003
pew_microdata_1300_Merge_1987_2007_finalc_q2t,pew,q2t,pew:microdata:1300:Merge_1987-2007_finalc:q2t,q2t Ams can solve probs,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2u,pew,q2u,pew:microdata:1300:Merge_1987-2007_finalc:q2u,q2u no limits to growth,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q2v,pew,q2v,pew:microdata:1300:Merge_1987-2007_finalc:q2v,q2v new pp in Washington,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,9,1987,2003
pew_microdata_1300_Merge_1987_2007_finalc_q87bb,pew,q87bb,pew:microdata:1300:Merge_1987-2007_finalc:q87bb,q87bb I do not pay attention to whether a candidate calls himself a liberal or a conservative,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,6,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_q87d,pew,q87d,pew:microdata:1300:Merge_1987-2007_finalc:q87d,q87d I am sometimes very conscious of the presence of God,Completely agree|Mostly agree|Mostly disagree|Completely disagree,Completely agree,,,categorical,4,1987,1990
pew_microdata_1300_Merge_1987_2007_finalc_q87g,pew,q87g,pew:microdata:1300:Merge_1987-2007_finalc:q87g,q87g The federal government should be able to overrule individual states on important matters,Mostly agree|Mostly disagree|Completely disagree|Completely agree,Mostly agree,,,categorical,3,1987,1990
pew_microdata_1300_Merge_1987_2007_finalc_q87m,pew,q87m,pew:microdata:1300:Merge_1987-2007_finalc:q87m,q87m The government ought to be able to censor news stories that it feels threaten national security,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,3,1987,1990
pew_microdata_1300_Merge_1987_2007_finalc_q87n,pew,q87n,pew:microdata:1300:Merge_1987-2007_finalc:q87n,q87n The news media should be free to report on any stories they feel are in the national interest,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,3,1987,1990
pew_microdata_1300_Merge_1987_2007_finalc_q87oo,pew,q87oo,pew:microdata:1300:Merge_1987-2007_finalc:q87oo,q87oo There is an international communist conspiracy to rule the world,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,4,1987,1990
pew_microdata_1300_Merge_1987_2007_finalc_q87pp,pew,q87pp,pew:microdata:1300:Merge_1987-2007_finalc:q87pp,q87pp Communist and non-communist countries can learn to live together peacefully,Mostly agree|Completely agree|Mostly disagree|Completely disagree,Mostly agree,,,categorical,4,1987,1990
pew_microdata_1300_Merge_1987_2007_finalc_q87qq,pew,q87qq,pew:microdata:1300:Merge_1987-2007_finalc:q87qq,q87qq Communist countries are all alike,Mostly disagree|Mostly agree|Completely disagree|Completely agree,Mostly disagree,,,categorical,3,1987,1990
pew_microdata_1300_Merge_1987_2007_finalc_q87rr,pew,q87rr,pew:microdata:1300:Merge_1987-2007_finalc:q87rr,q87rr Communists are responsible for a lot of the unrest in the United States today,Mostly agree|Mostly disagree|Completely agree|Completely disagree,Mostly agree,,,categorical,4,1987,1990
pew_microdata_1300_Merge_1987_2007_finalc_race,pew,race,pew:microdata:1300:Merge_1987-2007_finalc:race,race,White|Black,White,,,binary,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_race94,pew,race94,pew:microdata:1300:Merge_1987-2007_finalc:race94,"What is your race? Are you white, black, Asian, or some other?",White|Black|Asian,White,,,categorical,6,1994,2007
pew_microdata_1300_Merge_1987_2007_finalc_regicert,pew,regicert,pew:microdata:1300:Merge_1987-2007_finalc:regicert,Are you certain?,"Yes, certain|Not certain","Yes, certain",,,binary,7,1992,2007
pew_microdata_1300_Merge_1987_2007_finalc_regist,pew,regist,pew:microdata:1300:Merge_1987-2007_finalc:regist,Are you Registered?,"Yes, registered|No","Yes, registered",,,binary,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_relig,pew,relig,pew:microdata:1300:Merge_1987-2007_finalc:relig,"What is your religious preference — Protestant, Roman Catholic, Jewish, Mormon, or an orthodox church such as the Greek or Russian Orthodox Church?",Protestant|Catholic|No/None|Jewish|Mormon|Orthodox|Islam,Protestant,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_relig3,pew,relig3,pew:microdata:1300:Merge_1987-2007_finalc:relig3,"Religious Intensity based on three items (Prayer important, Judgment Day, Never doubt God)",Agree all|Disagree all,Agree all,,,binary,9,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_replicat,pew,replicat,pew:microdata:1300:Merge_1987-2007_finalc:replicat,replicat,1.0|2.0,1.0,,,binary,3,1987,1989
pew_microdata_1300_Merge_1987_2007_finalc_sex,pew,sex,pew:microdata:1300:Merge_1987-2007_finalc:sex,sex,FEMALE|MALE,FEMALE,,,binary,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_smsa123,pew,smsa123,pew:microdata:1300:Merge_1987-2007_finalc:smsa123,smsa123,2.0|1.0|3.0,2.0,,,categorical,3,1987,1989
pew_microdata_1300_Merge_1987_2007_finalc_state,pew,state,pew:microdata:1300:Merge_1987-2007_finalc:state,State from FIPS,California|New York|Texas|Pennsylvania|Ohio|Florida|Illinois|Michigan|North Carolina|New Jersey|Georgia|Virginia|Tennessee|Indiana|Missouri|Washington|Massachusetts|Wisconsin|Alabama|Maryland|Minnesota|Louisiana|Kentucky|Colorado|South Carolina|Iowa|Oregon|Oklahoma|Connecticut|Arizona|Mississippi|Arkansas|Kansas|West Virginia|Utah|New Mexico|Maine|Nebraska|Idaho|Montana|Nevada|Rhode Island|New Hampshire|South Dakota|Vermont|Washington DC|North Dakota|Delaware|Hawaii|Wyoming|Alaska,California,,,categorical,11,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_statev3,pew,statev3,pew:microdata:1300:Merge_1987-2007_finalc:statev3,statev3,Swing States|Dem States|Rep States,Swing States,,,categorical,11,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_statev4,pew,statev4,pew:microdata:1300:Merge_1987-2007_finalc:statev4,statev4,Rep States|Dem States|Swing States,Rep States,,,categorical,11,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_syear,pew,syear,pew:microdata:1300:Merge_1987-2007_finalc:syear,syear,1987.0|1988.0|1989.0|1990.0|1991.0|1992.0|1993.0|1994.0|1997.0|1999.0|2002.0|2003.0|2007.0,1991.0,,,categorical,13,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_typology,pew,typology,pew:microdata:1300:Merge_1987-2007_finalc:typology,typology,2.0|8.0|3.0|1.0|4.0|7.0|5.0|9.0|10.0|6.0|0.0|11.0|99.0,2.0,,,categorical,5,1987,1992
pew_microdata_1300_Merge_1987_2007_finalc_unionhh,pew,unionhh,pew:microdata:1300:Merge_1987-2007_finalc:unionhh,Labor Union Membership,"No, neither|Yes, respondent|Yes, spouse|Yes, both","No, neither",,,categorical,12,1987,2007
pew_microdata_1300_Merge_1987_2007_finalc_usr,pew,usr,pew:microdata:1300:Merge_1987-2007_finalc:usr,Community type,Suburban|Urban|Rural,Suburban,,,categorical,5,1997,2007
pew_microdata_1465_Merge_1987_2003_finalc_AGE,pew,AGE,pew:microdata:1465:Merge_1987-2003_finalc:AGE,What is your age?,18.0|33.0|34.0|32.0|40.0|35.0|30.0|37.0|42.0|31.0|38.0|28.0|25.0|36.0|29.0|39.0|27.0|45.0|24.0|43.0|41.0|26.0|21.0|22.0|19.0|23.0|44.0|50.0|20.0|47.0|48.0|46.0|49.0|52.0|55.0|65.0|62.0|56.0|53.0|51.0|54.0|57.0|60.0|59.0|67.0|70.0|58.0|63.0|64.0|61.0|69.0|66.0|68.0|72.0|71.0|74.0|73.0|75.0|77.0|78.0|76.0|79.0|80.0|81.0|82.0|83.0|85.0|84.0|88.0|87.0|86.0|90.0|91.0|89.0|92.0|97 and older|93.0|94.0|95.0,18.0,,,categorical,12,1987,2003
pew_microdata_1465_Merge_1987_2003_finalc_BORN,pew,BORN,pew:microdata:1465:Merge_1987-2003_finalc:BORN,"Would you describe yourself as a born again or evangelical Christian, or not?",No|Yes,No,,,binary,11,1987,2003
pew_microdata_1465_Merge_1987_2003_finalc_CHURCH87,pew,CHURCH87,pew:microdata:1465:Merge_1987-2003_finalc:CHURCH87,How often attend church,A few times a year|Every week|Never|Once or twice a month|Almost every week,A few times a year,,,categorical,3,1987,1994
pew_microdata_1465_Merge_1987_2003_finalc_CHURCH97,pew,CHURCH97,pew:microdata:1465:Merge_1987-2003_finalc:CHURCH97,How often attend church,Once a week|A few times a year|Once or twice a month|Seldom|More than once a week|Never,Once a week,,,categorical,4,1997,2003
pew_microdata_1465_Merge_1987_2003_finalc_CITYSIZE,pew,CITYSIZE,pew:microdata:1465:Merge_1987-2003_finalc:CITYSIZE,Respondent description of region,Sm.city/Town|Large city|Suburb|Rural area,Sm.city/Town,,,categorical,6,1993,2003
pew_microdata_1465_Merge_1987_2003_finalc_CREGION,pew,CREGION,pew:microdata:1465:Merge_1987-2003_finalc:CREGION,CREGION,South|Midwest|Northeast|West,South,,,categorical,12,1987,2003
pew_microdata_1465_Merge_1987_2003_finalc_EDUC,pew,EDUC,pew:microdata:1465:Merge_1987-2003_finalc:EDUC,EDUC,H.S. Grad|College +|Some College|Some H.S.|8th or less|Tech/Trade,H.S. Grad,,,categorical,12,1987,2003
pew_microdata_1465_Merge_1987_2003_finalc_EDUC87,pew,EDUC87,pew:microdata:1465:Merge_1987-2003_finalc:EDUC87,EDUC87,H.S. Grad|Some college|College Grad|Some H.S.|Tech/Trade|Grade 8|9.0|Grades 5-7,H.S. Grad,,,categorical,7,1987,1993
pew_microdata_1465_Merge_1987_2003_finalc_EDUC94,pew,EDUC94,pew:microdata:1465:Merge_1987-2003_finalc:EDUC94,What is the last grade or class that you completed in school? [DO NOT READ],H.S. Grad|Some College|College Grad|Some H.S.|Post-Grad|8th or less|Tech/Trade,H.S. Grad,,,categorical,5,1994,2003
pew_microdata_1465_Merge_1987_2003_finalc_EMPLOY,pew,EMPLOY,pew:microdata:1465:Merge_1987-2003_finalc:EMPLOY,"Are you now employed full-time, part-time or not employed?",Full-time|Not employed|Part-time,Full-time,,,categorical,7,1987,2003
pew_microdata_1465_Merge_1987_2003_finalc_FOLGOV,pew,FOLGOV,pew:microdata:1465:Merge_1987-2003_finalc:FOLGOV,Follow whats going on in govt and pub affairs,Most of the time|Some of the time|Only now and then|Hardly at all,Most of the time,,,categorical,9,1987,2003
pew_microdata_1465_Merge_1987_2003_finalc_FORM,pew,FORM,pew:microdata:1465:Merge_1987-2003_finalc:FORM,FORM,2.0|1.0|3.0|4.0,2.0,,,categorical,7,1987,1994
pew_microdata_1465_Merge_1987_2003_finalc_HISP,pew,HISP,pew:microdata:1465:Merge_1987-2003_finalc:HISP,"Are you, yourself, of Hispanic origin or descent, such as Mexican, Puerto Rican, Cuban, or some other Spanish background?",No|Hispanic|3.0,No,,,categorical,12,1987,2003
pew_microdata_1465_Merge_1987_2003_finalc_IDEO87,pew,IDEO87,pew:microdata:1465:Merge_1987-2003_finalc:IDEO87,IDEO87,Moderate|Conservative|Liberal,Moderate,,,categorical,4,1987,2003
pew_microdata_1465_Merge_1987_2003_finalc_IDEO94,pew,IDEO94,pew:microdata:1465:Merge_1987-2003_finalc:IDEO94,"In general, would you describe your political views as [READ]",Moderate|Conservative|Liberal|Very Liberal|Very Cons,Moderate,,,categorical,2,2002,2003
pew_microdata_1465_Merge_1987_2003_finalc_INCOME,pew,INCOME,pew:microdata:1465:Merge_1987-2003_finalc:INCOME,Income ranges 1987 to 2003,Lower middle|Upper middle|Upper|Low,Lower middle,,,categorical,12,1987,2003
pew_microdata_1465_Merge_1987_2003_finalc_INCOME87,pew,INCOME87,pew:microdata:1465:Merge_1987-2003_finalc:INCOME87,INCOME87,"15K-19,999|50K-99,999|40K-49,999|25K-29,999|20K-24,999|12K-14,999|30K-34,999|35K-39,999|10K-11,999|7K-9,999|6K-6,999|5K-5,999|4K-4,999|100,000 +|3K-3,999|< 2,000|2K-2,999","15K-19,999",,,categorical,3,1987,1990
pew_microdata_1465_Merge_1987_2003_finalc_INCOME91,pew,INCOME91,pew:microdata:1465:Merge_1987-2003_finalc:INCOME91,INCOME91,"30K-49,999|20K-29,999|50,000 +|15K-19,999|10K-14,999|< 10,000","30K-49,999",,,categorical,3,1991,1993
pew_microdata_1465_Merge_1987_2003_finalc_INCOME94,pew,INCOME94,pew:microdata:1465:Merge_1987-2003_finalc:INCOME94,"Last year, that is in 2001, what was your total family income from all sources, before taxes? Just stop me when I get to the right category [READ]","20K-29,999|30K-39,999|50-74,999|10K-19,999|40K-49,999|< 10,000|75k-99,999|100,000 +|9.0","20K-29,999",,,categorical,5,1994,2003
pew_microdata_1465_Merge_1987_2003_finalc_INC_EST,pew,INC_EST,pew:microdata:1465:Merge_1987-2003_finalc:INC_EST,How Income was estimated,Respondents answer|Interviewers estimate|0.0,Respondents answer,,,categorical,3,1987,1989
pew_microdata_1465_Merge_1987_2003_finalc_INTERNET,pew,INTERNET,pew:microdata:1465:Merge_1987-2003_finalc:INTERNET,Ever use internet,Yes|No,Yes,,,binary,4,1997,2003
pew_microdata_1465_Merge_1987_2003_finalc_KIDS87,pew,KIDS87,pew:microdata:1465:Merge_1987-2003_finalc:KIDS87,Children living in HH,"No kids|Yes, kids",No kids,,,binary,5,1987,1993
pew_microdata_1465_Merge_1987_2003_finalc_MARITAL,pew,MARITAL,pew:microdata:1465:Merge_1987-2003_finalc:MARITAL,Marital Status,Married|Never married|Divorced|Widowed|Separated,Married,,,categorical,12,1987,2003
pew_microdata_1465_Merge_1987_2003_finalc_OFTVOTE,pew,OFTVOTE,pew:microdata:1465:Merge_1987-2003_finalc:OFTVOTE,How often do you vote?,Always|Nearly always|Part of the time|Seldom|Never (VOL)|99.0,Always,,,categorical,11,1987,2003
pew_microdata_1465_Merge_1987_2003_finalc_OWNRENT,pew,OWNRENT,pew:microdata:1465:Merge_1987-2003_finalc:OWNRENT,Own or Rent Home,Own|Rent|Other arrangement,Own,,,categorical,8,1988,2003
pew_microdata_1465_Merge_1987_2003_finalc_PARENT94,pew,PARENT94,pew:microdata:1465:Merge_1987-2003_finalc:PARENT94,Parent of child living in HH,No|Yes,No,,,binary,5,1994,2003
pew_microdata_1465_Merge_1987_2003_finalc_PARTY1,pew,PARTY1,pew:microdata:1465:Merge_1987-2003_finalc:PARTY1,Party Identification,Democrat|Independent|Republican|No preference|Other party,Democrat,,,categorical,12,1987,2003
pew_microdata_1465_Merge_1987_2003_finalc_PARTY2,pew,PARTY2,pew:microdata:1465:Merge_1987-2003_finalc:PARTY2,Party Lean Follow Up,Lean Dem|Lean Repub,Lean Dem,,,binary,12,1987,2003
pew_microdata_1465_Merge_1987_2003_finalc_PARTY5,pew,PARTY5,pew:microdata:1465:Merge_1987-2003_finalc:PARTY5,Party ID with leaners,Democrat|Republican|Lean Dem|Lean Rep|Independent|0.0,Democrat,,,categorical,12,1987,2003
pew_microdata_1465_Merge_1987_2003_finalc_PRESVOTE,pew,PRESVOTE,pew:microdata:1465:Merge_1987-2003_finalc:PRESVOTE,Voted in last Presidential election,"Yes, Rep|Yes, Dem|No, Didnt vote|Yes, Other|(1987 ONLY)Combined Didnt vote/Other/Dont remember|Ref.|Yes, dont remember|Dont remember|5.0","Yes, Rep",,,categorical,11,1987,2003
